quarter,Ticker,Company_Name,Name,Type,Estimated_Value
fq4-2020,ACN,Accenture plc,Estimize Consensus,Generic,1.76
fq4-2020,ACN,Accenture plc,Estimize Mean,Generic,1.77
fq4-2020,ACN,Accenture plc,Wall Street Consensus,Generic,1.73
fq4-2020,ACN,Accenture plc,Joseph Foresi,Analyst,1.72
fq4-2020,ACN,Accenture plc,Alethia Young,Analyst,1.72
fq4-2020,ACN,Accenture plc,Mikel618,Analyst,1.68
fq4-2020,ACN,Accenture plc,Sentinel,Analyst,1.73
fq4-2020,ACN,Accenture plc,Analyst_48854,Analyst,1.73
fq4-2020,ACN,Accenture plc,Madmoni,Analyst,1.73
fq4-2020,ACN,Accenture plc,Analyst_9284240,Analyst,1.73
fq4-2020,ACN,Accenture plc,HASAN OGUZ,Analyst,1.73
fq4-2020,ACN,Accenture plc,Analyst_8113162,Analyst,1.74
fq4-2020,ACN,Accenture plc,Dr. John Liao.,Analyst,1.74
fq4-2020,ACN,Accenture plc,PCLA,Analyst,1.74
fq4-2020,ACN,Accenture plc,Analyst_8202295,Analyst,1.75
fq4-2020,ACN,Accenture plc,serpyou,Analyst,1.75
fq4-2020,ACN,Accenture plc,Analyst_4444249,Analyst,1.75
fq4-2020,ACN,Accenture plc,Analyst_1533692,Analyst,1.65
fq4-2020,ACN,Accenture plc,Analyst_7601443,Analyst,1.76
fq4-2020,ACN,Accenture plc,Bill,Analyst,1.76
fq4-2020,ACN,Accenture plc,Zilvinas Speteliunas,Analyst,1.77
fq4-2020,ACN,Accenture plc,Analyst_9872866,Analyst,1.77
fq4-2020,ACN,Accenture plc,Jen_F,Analyst,1.78
fq4-2020,ACN,Accenture plc,DF_5082802,Analyst,1.78
fq4-2020,ACN,Accenture plc,Analyst_9676000,Analyst,1.79
fq4-2020,ACN,Accenture plc,uncommonsense,Analyst,1.81
fq4-2020,ACN,Accenture plc,Metal_Miltia,Analyst,1.81
fq4-2020,ACN,Accenture plc,Analyst_1689909,Analyst,1.85
fq4-2020,ACN,Accenture plc,Aitor,Analyst,1.86
fq4-2020,ACN,Accenture plc,GregTripple,Analyst,1.9
fq4-2020,ACN,Accenture plc,Frank Atkins,Analyst,2.02
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",ACOR Reported Earnings,Generic,-3.06
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Estimize Consensus,Generic,-2.56
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Estimize Mean,Generic,-2.54
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Wall Street Consensus,Generic,-2.92
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Analyst_7007168,Analyst,-2.94
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Bill,Analyst,-2.76
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Ben Jen,Analyst,-2.7
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Analyst_2777191,Analyst,-2.4
fq1-2020,ACOR,"Acorda Therapeutics, Inc.",Frederick Tremblay,Analyst,-1.92
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",ACOR Reported Earnings,Generic,-2.22
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Estimize Consensus,Generic,-3.26
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Estimize Mean,Generic,-3.1
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Wall Street Consensus,Generic,-3.4
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Analyst_7008127,Analyst,-2.64
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Sentinel,Analyst,-3.06
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Medic2525,Analyst,-3.12
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Bill,Analyst,-3.24
fq2-2020,ACOR,"Acorda Therapeutics, Inc.",Analyst_8664810,Analyst,-3.42
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",ACOR Reported Earnings,Generic,0.3
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Estimize Consensus,Generic,-2.32
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Estimize Mean,Generic,-2.36
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Wall Street Consensus,Generic,-2.65
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Analyst_1055332,Analyst,-1.86
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Ben Jen,Analyst,-2.1
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Bill,Analyst,-2.34
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Analyst_8800295,Analyst,-2.64
fq3-2020,ACOR,"Acorda Therapeutics, Inc.",Medic2525,Analyst,-2.88
fq4-2020,ACOR,"Acorda Therapeutics, Inc.",ACOR Reported Earnings,Generic,-9.82
fq4-2020,ACOR,"Acorda Therapeutics, Inc.",Estimize Mean,Generic,-
fq4-2020,ACOR,"Acorda Therapeutics, Inc.",Wall Street Consensus,Generic,-2.57
fq4-2020,ACOR,"Acorda Therapeutics, Inc.",Conkatonk,Analyst,-2.05
fq4-2020,ACOR,"Acorda Therapeutics, Inc.",Bill,Analyst,-1.93
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",ACRX Reported Earnings,Generic,-0.2
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Consensus,Generic,-0.15
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Mean,Generic,-0.15
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Wall Street Consensus,Generic,-0.17
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_5899779,Analyst,-0.17
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.","Brandon Folkes, CFA",Analyst,-0.16
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Louise Chen,Analyst,-0.16
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Ben Jen,Analyst,-0.16
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Bill,Analyst,-0.15
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_3959621,Analyst,-0.14
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Frederick Tremblay,Analyst,-0.13
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_2244460,Analyst,-0.12
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",BerndEL,Analyst,-0.12
fq1-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_2063735,Analyst,-0.46
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",ACRX Reported Earnings,Generic,-0.08
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Consensus,Generic,-0.11
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Mean,Generic,-0.12
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Wall Street Consensus,Generic,-0.13
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_3959621,Analyst,-0.12
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Bill,Analyst,-0.12
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Medic2525,Analyst,-0.13
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Sentinel,Analyst,-0.14
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_5899779,Analyst,-0.15
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_8561617,Analyst,0.01
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.","Brandon Folkes, CFA",Analyst,-0.17
fq2-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Louise Chen,Analyst,-0.17
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",ACRX Reported Earnings,Generic,-0.1
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Consensus,Generic,-0.06
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Mean,Generic,-0.08
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Wall Street Consensus,Generic,-0.08
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.","Brandon Folkes, CFA",Analyst,-0.1
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Louise Chen,Analyst,-0.1
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_2175432,Analyst,-0.1
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_3959621,Analyst,-0.12
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_5240051,Analyst,-0.08
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Ben Jen,Analyst,-0.07
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_5899779,Analyst,-0.14
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",TylerDurham,Analyst,-0.06
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Bill,Analyst,-0.06
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_7063302,Analyst,-0.05
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_464751,Analyst,-0.04
fq3-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_1506397,Analyst,0.02
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",ACRX Reported Earnings,Generic,-0.1
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Consensus,Generic,-0.08
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Estimize Mean,Generic,-0.1
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Wall Street Consensus,Generic,-0.1
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Bill,Analyst,-0.09
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.","Brandon Folkes, CFA",Analyst,-0.12
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Louise Chen,Analyst,-0.12
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",Analyst_3306764,Analyst,-0.08
fq4-2020,ACRX,"AcelRx Pharmaceuticals, Inc.",braddddd,Analyst,-0.08
fq1-2020,ACTG,Acacia Research Corporation,ACTG Reported Earnings,Generic,-0.24
fq1-2020,ACTG,Acacia Research Corporation,Estimize Mean,Generic,-
fq1-2020,ACTG,Acacia Research Corporation,Bill,Analyst,-0.09
fq1-2020,ACTG,Acacia Research Corporation,Analyst_2777191,Analyst,-0.02
fq2-2020,ACTG,Acacia Research Corporation,ACTG Reported Earnings,Generic,-0.1
fq2-2020,ACTG,Acacia Research Corporation,Estimize Consensus,Generic,-0.05
fq2-2020,ACTG,Acacia Research Corporation,Estimize Mean,Generic,-0.05
fq2-2020,ACTG,Acacia Research Corporation,Wall Street Consensus,Generic,-0.02
fq2-2020,ACTG,Acacia Research Corporation,Ben Jen,Analyst,-0.08
fq2-2020,ACTG,Acacia Research Corporation,Bill,Analyst,-0.05
fq2-2020,ACTG,Acacia Research Corporation,tigerzhang2092,Analyst,-0.02
fq3-2020,ACTG,Acacia Research Corporation,ACTG Reported Earnings,Generic,-0.13
fq3-2020,ACTG,Acacia Research Corporation,Estimize Consensus,Generic,-0.03
fq3-2020,ACTG,Acacia Research Corporation,Estimize Mean,Generic,-0.03
fq3-2020,ACTG,Acacia Research Corporation,Wall Street Consensus,Generic,-0.02
fq3-2020,ACTG,Acacia Research Corporation,Ben Jen,Analyst,-0.05
fq3-2020,ACTG,Acacia Research Corporation,Bill,Analyst,-0.04
fq3-2020,ACTG,Acacia Research Corporation,karowlinger,Analyst,0
fq4-2020,ACTG,Acacia Research Corporation,ACTG Reported Earnings,Generic,-0.46
fq4-2020,ACTG,Acacia Research Corporation,Estimize Consensus,Generic,-0.06
fq4-2020,ACTG,Acacia Research Corporation,Estimize Mean,Generic,-0.05
fq4-2020,ACTG,Acacia Research Corporation,Wall Street Consensus,Generic,-0.01
fq4-2020,ACTG,Acacia Research Corporation,Conkatonk,Analyst,-0.07
fq4-2020,ACTG,Acacia Research Corporation,Ben Jen,Analyst,-0.05
fq4-2020,ACTG,Acacia Research Corporation,Bill,Analyst,-0.04
fq1-2020,ADAP,Adaptimmune Therapeutics plc,ADAP Reported Earnings,Generic,-0.04
fq1-2020,ADAP,Adaptimmune Therapeutics plc,Estimize Consensus,Generic,-0.14
fq1-2020,ADAP,Adaptimmune Therapeutics plc,Estimize Mean,Generic,-0.16
fq1-2020,ADAP,Adaptimmune Therapeutics plc,Wall Street Consensus,Generic,-0.23
fq1-2020,ADAP,Adaptimmune Therapeutics plc,Ben Jen,Analyst,-0.05
fq1-2020,ADAP,Adaptimmune Therapeutics plc,Frederick Tremblay,Analyst,-0.13
fq1-2020,ADAP,Adaptimmune Therapeutics plc,Bill,Analyst,-0.16
fq1-2020,ADAP,Adaptimmune Therapeutics plc,omni,Analyst,-0.19
fq1-2020,ADAP,Adaptimmune Therapeutics plc,"Tony Butler, Ph.D.",Analyst,-0.26
fq2-2020,ADAP,Adaptimmune Therapeutics plc,ADAP Reported Earnings,Generic,-0.04
fq2-2020,ADAP,Adaptimmune Therapeutics plc,Estimize Consensus,Generic,-0.18
fq2-2020,ADAP,Adaptimmune Therapeutics plc,Estimize Mean,Generic,-0.27
fq2-2020,ADAP,Adaptimmune Therapeutics plc,Wall Street Consensus,Generic,-0.24
fq2-2020,ADAP,Adaptimmune Therapeutics plc,Bill,Analyst,-0.18
fq2-2020,ADAP,Adaptimmune Therapeutics plc,"Tony Butler, Ph.D.",Analyst,-0.23
fq2-2020,ADAP,Adaptimmune Therapeutics plc,Billy4563,Analyst,-0.26
fq2-2020,ADAP,Adaptimmune Therapeutics plc,Sentinel,Analyst,-0.27
fq2-2020,ADAP,Adaptimmune Therapeutics plc,Analyst_3294079,Analyst,-0.4
fq3-2020,ADAP,Adaptimmune Therapeutics plc,ADAP Reported Earnings,Generic,-0.04
fq3-2020,ADAP,Adaptimmune Therapeutics plc,Estimize Mean,Generic,-
fq3-2020,ADAP,Adaptimmune Therapeutics plc,Wall Street Consensus,Generic,-0.25
fq3-2020,ADAP,Adaptimmune Therapeutics plc,Bill,Analyst,-0.1
fq3-2020,ADAP,Adaptimmune Therapeutics plc,"Tony Butler, Ph.D.",Analyst,-0.29
fq4-2020,ADAP,Adaptimmune Therapeutics plc,ADAP Reported Earnings,Generic,-0.04
fq4-2020,ADAP,Adaptimmune Therapeutics plc,Estimize Consensus,Generic,-0.1
fq4-2020,ADAP,Adaptimmune Therapeutics plc,Estimize Mean,Generic,-0.16
fq4-2020,ADAP,Adaptimmune Therapeutics plc,Wall Street Consensus,Generic,-0.23
fq4-2020,ADAP,Adaptimmune Therapeutics plc,Bill,Analyst,-0.1
fq4-2020,ADAP,Adaptimmune Therapeutics plc,croissant,Analyst,-0.1
fq4-2020,ADAP,Adaptimmune Therapeutics plc,"Tony Butler, Ph.D.",Analyst,-0.19
fq4-2020,ADAP,Adaptimmune Therapeutics plc,Analyst_588103,Analyst,-0.2
fq4-2020,ADAP,Adaptimmune Therapeutics plc,Analyst_8020299,Analyst,-0.23
fq1-2020,ADBE,Adobe Systems Inc.,ADBE Reported Earnings,Generic,2.27
fq1-2020,ADBE,Adobe Systems Inc.,ADBE Guidance,Generic,2.23
fq1-2020,ADBE,Adobe Systems Inc.,Estimize Consensus,Generic,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Estimize Mean,Generic,2.25
fq1-2020,ADBE,Adobe Systems Inc.,Wall Street Consensus,Generic,2.23
fq1-2020,ADBE,Adobe Systems Inc.,Sam0808,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Redhawk,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Aram Balian,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Analyst_530056,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Tappa69,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Ron,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Zilvinas Speteliunas,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,R,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Bill,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,AAFED,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,omni,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,New_Moon,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,SM_Georg,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,Bill_Maurer,Analyst,2.27
fq1-2020,ADBE,Adobe Systems Inc.,amullen,Analyst,2.28
fq1-2020,ADBE,Adobe Systems Inc.,Analyst_PP_7797,Analyst,2.28
fq1-2020,ADBE,Adobe Systems Inc.,francescozunino,Analyst,2.28
fq1-2020,ADBE,Adobe Systems Inc.,kerry burrell,Analyst,2.28
fq1-2020,ADBE,Adobe Systems Inc.,robert brand,Analyst,2.28
fq1-2020,ADBE,Adobe Systems Inc.,Analyst_5039344,Analyst,2.28
fq1-2020,ADBE,Adobe Systems Inc.,Analyst_3215877,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Analyst_9402829,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,PJH,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Neil_Martin,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,larrylai,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Anglosaxon,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Vitaly,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Analyst_883247,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Rob Ford,Analyst,2.26
fq1-2020,ADBE,Adobe Systems Inc.,Analyst_9749378,Analyst,2.25
fq2-2020,ADBE,Adobe Systems Inc.,ADBE Reported Earnings,Generic,2.45
fq2-2020,ADBE,Adobe Systems Inc.,ADBE Guidance,Generic,2.35
fq2-2020,ADBE,Adobe Systems Inc.,Estimize Consensus,Generic,2.36
fq2-2020,ADBE,Adobe Systems Inc.,Estimize Mean,Generic,2.35
fq2-2020,ADBE,Adobe Systems Inc.,Wall Street Consensus,Generic,2.32
fq2-2020,ADBE,Adobe Systems Inc.,David Shoko,Analyst,2.45
fq2-2020,ADBE,Adobe Systems Inc.,omni,Analyst,2.44
fq2-2020,ADBE,Adobe Systems Inc.,Graybill John,Analyst,2.41
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_1059398,Analyst,2.41
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_3519937,Analyst,2.41
fq2-2020,ADBE,Adobe Systems Inc.,Cyclist,Analyst,2.5
fq2-2020,ADBE,Adobe Systems Inc.,eaojnr,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,amullen,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_9101240,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,am,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,jean_acciari,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,sas2206,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_3262210,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_3290108,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,WonterC,Analyst,2.4
fq2-2020,ADBE,Adobe Systems Inc.,Stratify,Analyst,2.39
fq2-2020,ADBE,Adobe Systems Inc.,djh,Analyst,2.39
fq2-2020,ADBE,Adobe Systems Inc.,rpajam,Analyst,2.39
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_6661262,Analyst,2.39
fq2-2020,ADBE,Adobe Systems Inc.,Wolfman of Wall Street,Analyst,2.39
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_1141772,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_5897436,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,francescozunino,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,Jinny,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_5039344,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,Phil_C,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,darshilpatel34,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_2828756,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,Bigorangedave,Analyst,2.38
fq2-2020,ADBE,Adobe Systems Inc.,Analyst_3159502,Analyst,2.38
fq3-2020,ADBE,Adobe Systems Inc.,ADBE Reported Earnings,Generic,2.57
fq3-2020,ADBE,Adobe Systems Inc.,ADBE Guidance,Generic,2.4
fq3-2020,ADBE,Adobe Systems Inc.,Estimize Consensus,Generic,2.47
fq3-2020,ADBE,Adobe Systems Inc.,Estimize Mean,Generic,2.46
fq3-2020,ADBE,Adobe Systems Inc.,Wall Street Consensus,Generic,2.41
fq3-2020,ADBE,Adobe Systems Inc.,Graybill John,Analyst,2.56
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_572030,Analyst,2.56
fq3-2020,ADBE,Adobe Systems Inc.,WolfmanWallSt,Analyst,2.56
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_1145073,Analyst,2.56
fq3-2020,ADBE,Adobe Systems Inc.,Marco Rossi,Analyst,2.58
fq3-2020,ADBE,Adobe Systems Inc.,amullen,Analyst,2.55
fq3-2020,ADBE,Adobe Systems Inc.,Jen_F,Analyst,2.55
fq3-2020,ADBE,Adobe Systems Inc.,TheRod,Analyst,2.59
fq3-2020,ADBE,Adobe Systems Inc.,DF_5082802,Analyst,2.6
fq3-2020,ADBE,Adobe Systems Inc.,sas2206,Analyst,2.6
fq3-2020,ADBE,Adobe Systems Inc.,Anglosaxon,Analyst,2.53
fq3-2020,ADBE,Adobe Systems Inc.,Neil_Martin,Analyst,2.53
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_8039196,Analyst,2.53
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_6661262,Analyst,2.53
fq3-2020,ADBE,Adobe Systems Inc.,rpajam,Analyst,2.52
fq3-2020,ADBE,Adobe Systems Inc.,Bob Ya,Analyst,2.52
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_6300678,Analyst,2.52
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_7978660,Analyst,2.52
fq3-2020,ADBE,Adobe Systems Inc.,Phil_C,Analyst,2.51
fq3-2020,ADBE,Adobe Systems Inc.,GregTripple,Analyst,2.5
fq3-2020,ADBE,Adobe Systems Inc.,Bob Katz,Analyst,2.5
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_8548690,Analyst,2.5
fq3-2020,ADBE,Adobe Systems Inc.,badguesser,Analyst,2.5
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_1390165,Analyst,2.5
fq3-2020,ADBE,Adobe Systems Inc.,jean_acciari,Analyst,2.5
fq3-2020,ADBE,Adobe Systems Inc.,DebtCliff,Analyst,2.5
fq3-2020,ADBE,Adobe Systems Inc.,sugarfysh,Analyst,2.49
fq3-2020,ADBE,Adobe Systems Inc.,Analyst_3317790,Analyst,2.49
fq3-2020,ADBE,Adobe Systems Inc.,mdainvest,Analyst,2.49
fq3-2020,ADBE,Adobe Systems Inc.,Bill,Analyst,2.49
fq4-2020,ADBE,Adobe Systems Inc.,ADBE Reported Earnings,Generic,2.81
fq4-2020,ADBE,Adobe Systems Inc.,ADBE Guidance,Generic,2.64
fq4-2020,ADBE,Adobe Systems Inc.,Estimize Consensus,Generic,2.71
fq4-2020,ADBE,Adobe Systems Inc.,Estimize Mean,Generic,2.7
fq4-2020,ADBE,Adobe Systems Inc.,Wall Street Consensus,Generic,2.66
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_R2D2,Analyst,2.82
fq4-2020,ADBE,Adobe Systems Inc.,Zilvinas Speteliunas,Analyst,2.82
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_3159502,Analyst,2.82
fq4-2020,ADBE,Adobe Systems Inc.,sas2206,Analyst,2.8
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_7978660,Analyst,2.8
fq4-2020,ADBE,Adobe Systems Inc.,R,Analyst,2.8
fq4-2020,ADBE,Adobe Systems Inc.,robert brand,Analyst,2.79
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_1390165,Analyst,2.79
fq4-2020,ADBE,Adobe Systems Inc.,Rob Ford,Analyst,2.79
fq4-2020,ADBE,Adobe Systems Inc.,francescozunino,Analyst,2.78
fq4-2020,ADBE,Adobe Systems Inc.,Bob Ya,Analyst,2.78
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_3952261,Analyst,2.77
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_5039344,Analyst,2.77
fq4-2020,ADBE,Adobe Systems Inc.,Neil_Martin,Analyst,2.77
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_414042,Analyst,2.77
fq4-2020,ADBE,Adobe Systems Inc.,jfffrmm,Analyst,2.77
fq4-2020,ADBE,Adobe Systems Inc.,Graybill John,Analyst,2.76
fq4-2020,ADBE,Adobe Systems Inc.,larrylai,Analyst,2.76
fq4-2020,ADBE,Adobe Systems Inc.,Scott Hendricks,Analyst,2.76
fq4-2020,ADBE,Adobe Systems Inc.,DF_5082802,Analyst,2.76
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_9138660,Analyst,2.76
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_9676000,Analyst,2.76
fq4-2020,ADBE,Adobe Systems Inc.,amullen,Analyst,2.75
fq4-2020,ADBE,Adobe Systems Inc.,rpajam,Analyst,2.75
fq4-2020,ADBE,Adobe Systems Inc.,Marco Rossi,Analyst,2.75
fq4-2020,ADBE,Adobe Systems Inc.,Calvin_S,Analyst,2.75
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_8542529,Analyst,2.75
fq4-2020,ADBE,Adobe Systems Inc.,serpyou,Analyst,2.75
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_6143517,Analyst,2.74
fq4-2020,ADBE,Adobe Systems Inc.,Analyst_508786,Analyst,2.74
fq1-2020,ADI,Analog Devices Inc.,ADI Reported Earnings,Generic,1.03
fq1-2020,ADI,Analog Devices Inc.,ADI Guidance,Generic,1
fq1-2020,ADI,Analog Devices Inc.,Estimize Consensus,Generic,1.04
fq1-2020,ADI,Analog Devices Inc.,Estimize Mean,Generic,1.1
fq1-2020,ADI,Analog Devices Inc.,Wall Street Consensus,Generic,1
fq1-2020,ADI,Analog Devices Inc.,Bill,Analyst,1.03
fq1-2020,ADI,Analog Devices Inc.,serp,Analyst,1.03
fq1-2020,ADI,Analog Devices Inc.,robert brand,Analyst,1.03
fq1-2020,ADI,Analog Devices Inc.,Zilvinas Speteliunas,Analyst,1.04
fq1-2020,ADI,Analog Devices Inc.,Medic2525,Analyst,1.04
fq1-2020,ADI,Analog Devices Inc.,Grexoplasm,Analyst,1.05
fq1-2020,ADI,Analog Devices Inc.,Frederick Tremblay,Analyst,1.01
fq1-2020,ADI,Analog Devices Inc.,Proximilar AI,Analyst,1.05
fq1-2020,ADI,Analog Devices Inc.,Analyst_3715541,Analyst,1.01
fq1-2020,ADI,Analog Devices Inc.,Tom Telford,Analyst,1.06
fq1-2020,ADI,Analog Devices Inc.,Jagator904,Analyst,1.06
fq1-2020,ADI,Analog Devices Inc.,William Stein,Analyst,0.99
